year,subject,number,question,dis,pass
109,社會,1,1.小嵐到某國旅遊時，寄明信片回()臺灣，圖一是明信片上具有該國特色的郵戳。根據郵戳上的資訊判斷，小嵐最可能到下列何國旅遊？(A)(B)日本芬蘭(C)(D),0.51,0.76
109,社會,2,2.1987根據中國氣象部門的統計，西北和華北地區沙塵暴發生年均次數，至19995.85201120153.5年期間為次，至年期間則減少為次。下列何者與上述環境問題的改善有密切關連？(A)河西走廊的防護林工程(B)洞庭湖的退田還湖政策(C)三江平原的排水改善計畫(D)藏南縱谷的退牧還林政策藏南縱谷＝藏南谷地,0.49,0.79
109,社會,3,3.104每年月起至翌年月底，捕撈鰻魚魚苗是臺灣沿海漁民傳統產業活動之一，2013更是許多漁民維持生計的重要經濟來源。農委會於年訂定相關捕撈規定，311031其中一項是：每年自月日至月日止，禁止於距岸三浬內海域、潮間帶及河口水域以任何方式捕撈鰻苗。上述規定最可能是為了達成下列何種目的？(A)(B)推廣休閒漁業增加漁業資源(C)(D),0.45,0.73
109,社會,4,4.政府計畫興建一條快速道路，規畫的路線如()圖二所示。道路沿線有山地及河流阻隔，因此經過河谷需興建橋梁，遇到山脊則需開挖()隧道，以求最短距離。根據圖二的等高線判斷，甲、乙、丙三個路段需興建的項目，依序為下列何者？(A)--橋梁隧道橋梁(B)--隧道橋梁隧道()圖二(C)--隧道隧道橋梁(D)--,0.46,0.67
109,社會,5,5.()甲乙圖三為位在臺灣北部的某工業區及其鄰近社區的分布圖，工業區排放廢氣會影響鄰近社區的空氣品工工業業區區質。若僅根據臺灣不同季節的盛行風向判斷，冬季時圖中哪一社區受該工業區廢氣的影響最大？丁丙(A)(B)甲乙(C)丙(D)丁圖(三),0.55,0.63
109,社會,6,6.()圖四為臺灣部分原住民族群的祭典與主矮要分布圖。若按圖片內容判斷，雅美族甲靈()達悟族應為圖中何者？祭豐(A)丁年甲祭(B)乙(C)丙(D)飛,0.35,0.87
109,社會,7,7.()圖五呈現某事件前夕，當地的社會情況。此事件最可能是下列何者？(A)美國獨立(B)法國大革命(C)日本大化革新(D),0.46,0.7
109,社會,8,8.保存古蹟的意義，在於它們能引領後人回到歷史現場，去感受當時的重大變遷或現象。基隆的「海門天險」與臺南的「億載金城」均為國定古蹟，這兩處古蹟的出現，反映當時有何迫切的需要？(A)(B)招撫原住民防止列強入侵(C)(D),0.41,0.76
109,社會,9,9.()上課時老師用圖六到()圖七的變化來說明某位君主的改革，根據內容判斷，此君主最可能是下列何者？(A)(B)齊桓公秦始皇()()圖六圖七(C)(D),0.53,0.71
109,社會,10,10.()表一是不同時期臺灣官方曾經明文規定的節日日期節日。根據內容判斷，其中何者最不可能青年節329是由日本統治時期的政府所指定？甲月日()紀念黃花岡之役(A)甲海軍紀念日527(B)乙月日乙()日俄戰爭勝利紀念(C)丙1028丙臺灣神社祭月日(D),0.53,0.8
109,社會,11,11.近年來由於網路通訊軟體發達，大量訊息在手機()的聯繫群組間快速流傳。圖八是小芳家庭群組裡的對話，根據圖中內容判斷，在網路科技發達的時代，下列何者更應受到重視？(A)媒體識讀的素養(B)醫療技術的提升(C)資訊科技的設備(D),0.43,0.91
109,社會,12,12.表(二)為甲國人口發展趨勢的推估數表(二)據。根據表中內容判斷，政府最可年分人口結構(%)能以下列哪一項政策來面對此種發(年)14歲以下15-64歲65歲以上展趨勢？200021.270.38.5(A)增加多元入學管道200817.072.610.4(B)提高失業給付金額201613.273.413.4(C)保障性別平等權利203610.361.328.4(D),0.41,0.86
109,社會,13,13.我國對於收賄的公務員，可處以十年以上有期徒刑，但民間企業員工出現同樣的行為，卻常以刑罰較輕的背信罪處罰。上述相同的行為，會因犯罪者身分不同而受到不同懲罰的情況，與下列何種原則的關係最密切？(A)(B)(C)(D),0.3,0.84
109,社會,14,14.某工廠擁有三條生產線，分別生產甲、乙、丙三項產品，銷()貨8上半年的銷售成果如圖九所示。近日廠長決定停止生產其丙收6甲中一項產品，並把該生產線轉為生產其他二項產品中的其入4乙中一種，期望增加工廠的利潤。在考量各產線上半年獲利(百萬2的狀況下，根據圖中資訊判斷，下列四個方案中，何者最元能達成廠長的目標？02468)(A)停止生產甲，增加生產乙生產成本(百萬元)(B)停止生產甲，增加生產丙圖(九)(C)停止生產乙，增加生產丙(D),0.46,0.78
109,社會,15,15.新聞報導：日前因人為疏失造成全臺數百萬戶大停電，立法院不分朝野為了追究責任，將請行政院院長提出專案報告。此外，在野黨立委認為近來行政團隊表現不佳，若專案報告無法切中要點、妥善檢討，將對行政院院長提出不信任案。根據我國政府機關間的互動關係判斷，上述內容主要隱含下列何項概念？(A)(B)均權制度分權制衡(C)(D),0.53,0.7
109,社會,16,16.2016年設計的某地理桌遊，遊戲規則為比較各國的人口總數，玩家必須將抽到的卡牌，放入正確的位置，使其由大到小排列。若小屏抽到的是印度，她應該將該()圖十()卡牌放置在圖十中的哪個位置才正確？(A)(B)甲乙()(C)(D)表三,0.37,0.48
109,社會,17,17.()20062015表三為中國至年外商投資(%)(%)前四名後四名總額最多和最少的四個行政區。根西藏18.890.03江蘇省據表中呈現外商投資的空間差異，自治區下列哪一項策略最能夠改善表中所15.640.11廣東省青海省呈現的問題？(A)促進東北老舊工業區轉型寧夏回族13.430.14上海市(B)與東協簽署自由貿易協定自治區(C)取消一胎化的計畫生育政策新疆維吾爾6.920.19浙江省(D),0.53,0.76
109,社會,18,18.小雅在澳洲雪梨(33.9°S，151.2°E)欣賞表(四)完跨年煙火後，想緊接著挑戰利用時差都市經緯度飛行時間前往另一個都市再次跨年。若僅考慮飛36.8S174.7E310甲°，°小時分行時間和時差，則從雪梨搭飛機前往表21.2S159.8W610乙°，°小時分()四中哪個都市，最可能完成此項挑戰？35.7N139.7E935(A)(B)丙°，°小時分甲乙(C)丙(D)丁丁26.2°S，28.0°E14小時0分,0.48,0.54
109,社會,19,19.75%10025%「臺灣某行政區的山地面積比例高於，公尺以下平地面積則不到。該區平原為數條河川共同沖積而成，甲山脈呈東北—西南走向越過平原西北方，平原南方為乙山脈的北端起點，平原東部則有縱向海岸沙丘分布。」上述行政區應為下列何者？(A)(B)南投縣苗栗縣(C)(D),0.41,0.46
109,社會,20,20.()蒙蒙新新高高原原湖湖區區圖十一為中國湖泊分區圖，根據湖水含鹽度可分為淡水湖與鹹水湖，其中鹹水湖主要丁丁分布在圖中何區？乙乙(A)甲丙丙(B)乙(C)丙湖區界(D)丁圖(十一),0.53,0.59
109,社會,21,21.清朝統治時期的臺灣社會族群複雜，一旦發生糾紛，常以祖籍、姓氏等名義聚眾互相敵對，其中規模較大的武力衝突就有數十次之多。造成上述社會衝突的原因很多，下列何者是主要因素之一？(A)要求臺灣建省(B)對抗外來宗教恢自土人行(C)爭奪經濟利益復去恢侵政(D)抵制鐵路建設我年復略臺院,0.53,0.69
109,社會,22,22.()。十具喪原令圖十二是臺灣史上的一份官方文件，此文件發布…五有失是臺的時代背景最可能是下列何者？…日我我我灣(A)起國國國省《馬關條約》簽訂，日本統治臺灣，國國國行(B)日本戰敗，中華民國政府接收臺灣應籍籍民政立之。，長(C)國共內戰失利，中華民國政府遷臺刻人現因官(D)民國六十年，中華民國退出聯合國全民今受公,0.38,0.71
109,社會,23,"23.()15141800表五為至年黑奴被販運到主()表五要三大洲的統計數據。乙最可能是下列洲別甲乙丙哪一洲？時間(A)(B)美洲亞洲1514-160065258,754168年(C)(D)",0.45,0.61
109,社會,24,24.以下是中國某座城市的介紹：「現在城內的『沂水路』全長三百多公尺。之前德國統治這座城市的時候，叫做『迪德里希斯街』；後來日本占領時，叫做『赤羽町』。雖然這是條很短的路，卻記錄了此城市的演變過程。」此一城市最可能是下列何者？(A)(B)瀋陽青島(C)(D),0.45,0.49
109,社會,25,25.()圖十三是玉潔參觀「歷代中國婦女生活文物展」時，在某朝代的展示區內所看到的文物簡介。依內容判斷，此朝代最可能是下列何者？(A)(B)漢代唐代(C)(D),0.49,0.64
109,社會,26,26.右列是某學者對於我國犯罪防治研根據犯罪案件統計顯示，都市地區與究報告的部分內容，根據其內容判鄉村地區的犯罪型態不同，二者在殺斷，若要減少都市地區財產犯罪案人、傷害等暴力犯罪的犯罪率無顯著件發生，下列何項建議最符合文末()差異；但在汽機車竊盜、強盜、搶的論點？奪等財產犯罪，都市地區的犯罪率明(A)增加基層警察人數顯較高。因此，若要減少都市地區財(B)修法加重罰鍰金額產犯罪的案件，可以朝鄉村地區的特(C)協助安裝保全設施性來思考對策。(D),0.45,0.77
109,社會,27,27.我國為防治家庭暴力採行了不少措施，如設置婦幼保護專線、協助安置被害人等。若子女對父母親有言語或肢體等暴力行為，根據我國法律規定，如欲達成法律上的隔離效力，可供受害者尋求協助的機關，及此機關所能採行的因應作為，下列配對組合何者正確？(A)地方法院、核發保護令(B)警察機關、核發保護令(C)地方法院、宣告停止親權(D),0.32,0.68
109,社會,28,28.新聞報導：我國毒品危害的問題，恐有向高中、國中等校園蔓延的跡象，值得政府關注。根據調查發現，觸碰毒品的兒童及少年，多數與其家庭功能不彰，或是成長過程中充滿挫折感有關，加上他們常會仿效同學的行為模式以尋求同儕認同，進而導致毒品在校園內擴散。關於上述內容，下列何項敘述最適當？(A)學生涉毒皆須負完全刑事責任(B)文中內容與需求層次理論相關需求層次理論＝個人需求層次理論(C)學生涉毒主要是受傳播媒體影響(D),0.47,0.81
109,社會,29,29.小姿：「擔任調解委員這麼多年，從沒像今年這麼忙過！」小儀：「今年本區聲請調解的事件比去年增加了五成，大家真是辛苦了！」在上述對話內容中，大幅增加的事件類型最可能為下列何項組合？(A)(B)行政紛爭、告訴乃論的刑事案件民事紛爭、告訴乃論的刑事案件(C)(D),0.51,0.65
109,社會,30,30.()圖十四為我國廣義的法律位階示意圖，圖中灰色區塊位階所代表的法律類型，具有下列何項特色？法律(A)可由行政機關訂定(B)必須經總統公布施行低位階(C)內容多為原則性的規範(D)修改必須經公民投票複決圖(十四),0.6,0.54
109,社會,31,"31.臺灣高鐵於2007年1月通表(六)車後，對其他運輸工具的航線甲乙丙丁營運產生顯著影響。表年分()六為臺北往返四個地點20053,003,1891,161,10577,12764,488的國內空運航線載客人數20062,651,1201,061,38742,21650,570統計，其中一條為離島航20071,335,717511,6703,55945,829線，三條為本島西部航2008341,972107,270-57,762線。依據表中資訊判斷，200922,784--69,121何者最可能是離島航線？-註：表示該航線停飛單位：人(A)(B)甲乙(C)(D)",0.54,0.56
109,社會,32,32.()2011918圖十五顯示年月日發生的強烈地震震央位置，除了建築物倒塌造成的人員傷亡外，由於某些因素影響使得搜救工作不易進行，導致死傷人數持續攀升。根據當地地形、氣候等環境條件判斷，造成上文中搜救困難的因素最可能為下列何者？(A)山區冰河快速消融以致山洪暴發(B)正值沙塵暴盛行時節，能見度低(C)引發大規模海嘯，海水淹沒災區(D)連日降雨，造成土石流掩埋道路圖(十五),0.33,0.5
109,社會,33,"33.表(七)為2014年及預測2050年各洲的人口表(七)數，根據其變化趨勢判斷，丙最可能為下列年分20142050年年何者？洲別(A)歐洲甲1,1362,428(B)非洲乙9721,217(C)美洲741726丙(D)",0.54,0.55
109,社會,34,34.表(八)為北半球四個都市的年平表(八)均降水日數統計，根據表中資月分3-56-89-1112-2合計訊判斷，何者最可能位於熱帶都市莽原氣候區？甲31.024.030.034.0119.0(A)甲19.36.821.426.473.9乙(B)乙22.326.123.720.892.9丙(C)丙10.044.017.00.071.0丁(D),0.53,0.53
109,社會,35,35.以下是關於十七世紀臺灣地震的紀錄：「這年二月十五日發生強烈地震，這是我們入臺統治以來最大的地震，漢人店鋪倒塌二十多間，還有婦人及小孩被壓死，熱蘭遮城也多處龜裂。長官立刻向總部呈報，要求()儘快從暹羅今泰國運木材來進行修復工作。」文中的()「總部」，最可能位於圖十六中甲、乙、丙、丁何處？(A)(B)甲乙(C)(D),0.62,0.56
109,社會,36,36.()表九是四個歐洲國家()表九在第一次世界大戰爆發國家事件後的反應後的反應，根據表中內甲得到德國全力支持，向塞爾維亞宣戰。容判斷，何者屬於「同乙全面動員軍隊，對付奧匈帝國等國。盟國」陣營？(A)丙為支持同一民族，同時向法國和俄國宣戰。甲丙(B)丙丁丁因德軍入侵比利時，向德國宣戰。(C)甲乙(D),0.42,0.62
109,社會,37,37.()圖十七是臺灣某一時期報紙刊載的徵人啟事。根據內容判斷，這最可能是下列何時的報紙？(A)1830年代(B)1860年代(C)1930年代(D)1960,0.48,0.58
109,社會,38,38.()()圖十八與圖十九分別為官方頒發的牌符及當時可通行使用的路線。根據內容判斷，這兩幅圖最適合用來說明下列何者？(A)兩漢時期的對外征伐(B)大唐帝國的統治區域(C)蒙古帝國的勢力範圍(D)圖(十八)圖(十九),0.44,0.48
109,社會,39,39.阿鴻參加大學同學會，同桌有四位任職於我國中央政府機關的同學，分別談論了自己的工作職()權，聊天內容與座位如圖二十所示。若阿鴻兩旁的同學分別任職於行政院與司法院，根據圖中內容判斷，他的座位最可能位於圖中何處？(A)甲(B)乙(C)丙(D)丁圖(二十),0.53,0.65
109,社會,40,40.老師說明需求法則時，列出五組商品的價格表(十)()與數量，如表十，請同學依需求法則，從表()()價量關係價格元數量個中選出三個價量關係，並繪製成需求曲線。10040甲若某位同學的作答結果正確，則下列何者最8030乙可能是他選擇的組合？6050丙(A)甲、乙、丙40130(B)丁甲、乙、丁20110(C)戊乙、丙、戊(D),0.53,0.58
109,社會,41,41.()圖二十一為《民法》中年齡與行為能力程度行為能力程度甲乙丙的示意圖，甲、乙、丙分別代表不同程度的行0為能力。下列何者最可能與圖中的「甲」屬於年齡(歲)相同程度的行為能力？圖(二十一)(A)受到法院監護宣告的大明(B)遭到宣告褫奪公權的阿世(C)8歲因故仍未就學的小龍(D)9,0.59,0.59
109,社會,42,42.小剛買了一些除蚤藥替小貓除蚤，但後來小貓走丟了，於是他將未使用完的除蚤藥放上網路出售，沒想到縣政府以違反《動物用藥品管理法》為由，對小剛開出九萬元的罰單。上述小剛承擔的法律責任，其性質與下列何者相同？(A)網路賣家拒絕退換售出的瑕疵商品(B)曉華屢次虐待動物遭處以有期徒刑(C)快遞公司未依契約規定時間送貨到府(D),0.45,0.55
109,社會,43,43.南美洲南端海運天然限制多，橫越安地斯山脈又常受冬季降雪阻礙交通，因此智利與阿根廷兩國計畫興建打通安地斯山脈的隧道。該隧道不僅可大幅縮短運輸時間，也降低氣候對貨運的影響，有利於大西洋岸國家與太平洋岸國家間的貿易。在上述工程完工後，下列何者的運輸時間可望降低？(A)(B)智利至日本智利至紐西蘭(C)(D),0.46,0.43
109,社會,44,44.小明將臺北捷運路網圖與臺灣北部行政區圖以捷運淡水站為基準點套疊，顯示如圖淡水(二十二)所示的現象：路網圖中各站位置與淡水行政區圖中的實際位置並不一致。造成上臺北述現象的原因最可能為下列何者？車站(A)路網圖為被簡化過的地圖永寧臺北車站(B)路網圖的比例尺較行政區圖大永寧(C)路網圖涵蓋的範圍較行政區圖大(D),0.38,0.5
109,社會,45,45.()圖二十三是某一港口附近的各國商館平面示意圖，根據圖中內容判斷，此一港口最可能是下列何者？(A)十七世紀後期的長崎(B)十八世紀前期的香港(C)十八世紀後期的安平(D)十九世紀前期的廣州廣場官方查驗處,0.5,0.58
109,社會,46,46.()表十一介紹歐洲某一文化潮流的背景與特色，表中的?最適合填入下列何者？(A)方言文學的興起(B)印象畫派的流行(C)浪漫主義的發展(D),0.6,0.43
109,社會,47,47.()表十二為某蛋糕店主打商品於試賣期間的記錄內容，()表十二其中甲、乙、丙、丁、戊分別表示由高到低的五種價當日平均未賣出格。該店販售的商品皆為當日製作，絕不販售隔夜商價格的商品數量品。若表中甲、乙、丙、丁、戊皆非均衡價格，且不考()(/)元個天量其他因素，則此商品的均衡價格最可能介於下列哪二7甲者之間？4(A)乙甲、乙(B)乙、丙丙2(C)丙、丁0丁(D),0.41,0.42
109,社會,48,48.老闆僱用小偉、大智、阿雯為店員，並計畫選出其中表(十三)二人合作製作煎餃與包子，表(十三)為此三人工作成產品包子煎餃效的資訊。老闆發現依比較利益法則分工，小偉不論店員與誰合作，皆是負責製作包子；而大智不論與誰合甲5060作，皆是負責製作煎餃，根據表中資訊判斷，下列對乙5050應關係何者正確？4050丙(A)甲：小偉，乙：大智，丙：阿雯/單位：個小時(B)甲：大智，乙：小偉，丙：阿雯(C)甲：阿雯，乙：小偉，丙：大智(D),0.46,0.35
109,社會,49,49.「哈薩克近來外匯收入大幅萎縮，於是政策規畫出口馬奶的加工乳品，以增加外匯。」上述政策最可能是因應下列何種商品國際市場價格的變動？(A)石油價格慘跌(B)石油價格飆升(C)咖啡價格慘跌(D),0.49,0.7
109,社會,50,50.歡樂國採行與英國相仿的內閣制，表政黨名稱獲得國會議員席次(席)()十四是該國近日的選舉結果。根據表中58甲黨資料判斷，選舉過後，該國新聞媒體刊出47乙黨哪一評論內容最適當？5丙黨(A)籌組聯合政府勢在必行3(B)丁黨選後將邁入多黨制時代(C)甲黨將主導組成新內閣戊黨2(D)甲黨領袖成為國家元首總計115,0.45,0.61
109,社會,51,51.小倫和小真正在討論歷史上某文明所實行的制度，()如圖二十四所示。他們討論的主題最可能是下列何者？(A)印度種姓制度(B)周代宗法制度(C)雅典民主制度(D),0.58,0.68
109,社會,52,52.表(十五)是甲、乙兩國匯率變動的情形，以吸引乙表(十五)國遊客為主的甲國觀光業者，看到此變化後感到時間1甲幣可兌換的乙幣很憂心。根據表中內容判斷，若甲國的物價水準10去年維持不變，下列何者最可能是上述業者的憂慮？20今年(A)甲國觀光業者經營成本提高(B)乙國人的平均薪資所得減少(C)甲國觀光業者數量大幅增加(D),0.53,0.7
109,社會,53,53.阿娟參加旅行團到某城市觀光，拿到了如下的旅遊簡介：「此城市地理位置優越，既連接兩大洲，又位居黑海通往地中海航道的必經之地，曾經先後作為兩個大帝國的首都長達一千六百多年之久。城內有著拜占庭帝國所修築的古城牆、鄂圖曼土耳其帝國華麗的皇宮，以及宏偉的基督教教堂與清真寺等文化遺產，展現了這座城市輝煌悠久的歷史。」根據內容判斷，阿娟到訪的城市最可能是下列何者？(A)羅馬(B)開羅(C)耶路撒冷(D),0.5,0.49
109,社會,54,"54.()表十六表十六為日治後期全臺灣某項土地利用方式的地租調查資料，根據表中資料判面積地租稅務官署別()()斷，該項土地利用方式最可能為下列何甲円者？臺南州稅務課3,9438,138(A)林地2,3065,963嘉義稅務出張所(B)茶園5301,058高雄州稅務課(C)溫泉275247彰化稅務出張所(D)",0.51,0.49
109,社會,55,55.根據酒類的原料來源判斷，蘭姆酒的產地最可能集中在下列何處？(A)(B)北美五大湖區加勒比海地區(C)(D),0.51,0.63
109,社會,56,56.根據上文判斷，下列哪個國家的酒類消費量可能最低？(A)(B)印度加拿大(C)(D),0.54,0.78
109,社會,57,57.文末關於臺灣酒類的販賣規定，最主要是因為下列何項考量？(A)(B)維護兒童及少年的健康提高合法製酒商的利潤(C)(D),0.31,0.79
109,社會,58,58.文中所提及的行政區內，最不可能選出下列何項公職人員？(A)(B)鄉長市議員(C)(D),0.54,0.51
109,社會,59,59.文中政府的作為，其目的最可能為下列何者？(A)(B)投資觀光資源管理經濟秩序(C)(D),0.67,0.6
109,社會,60,60.文中農民的心聲，主要是從下列何種社會規範的角度提出看法？(A)(B)風俗習慣法律規定(C)(D),0.38,0.92
109,社會,61,61.根據上文，美國首次派遣第十五步兵團至中國的原因，最可能是下列何者？(A)鴉片戰爭結束後，要求給予特權(B)趁英法聯軍之際，脅迫開放天津(C)與列強瓜分中國，從中獲得利益(D),0.54,0.66
109,社會,62,62.根據上文，第十五步兵團介入中國內戰，間接保護天津民眾安全，當時中國的主要政治情況為何？(A)立憲派與革命派爭論不休，滿清帝制搖搖欲墜(B)地方軍事強人憑藉武力以奪取地盤，割據一方(C)日本扶植汪精衛政權，對抗在重慶的國民政府汪精衛＝汪兆銘(D),0.38,0.49
109,社會,63,63.根據上文，美國決定撤離第十五步兵團，最可能與下列何者有關？(A)九一八事變(B)一二八事變(C)盧溝橋事變(D),0.41,0.47
110,社會,1,1.()(cid:6332)(cid:1110)(cid:2321)(cid:2541)觀光局推出探索圖一中十個島嶼的活動。(cid:27027)(cid:18749)小蘭的外國朋友想來臺灣進行島嶼旅遊，(cid:6331)(cid:1870)(cid:3269)(cid:2541)她為友人規畫了下列行程：先浮潛、欣賞當地原住民的地下屋及品嘗飛魚料理；接(cid:25016)(cid:25959)(cid:6323)(cid:5370)(cid:973)(cid:2541)(cid:6330)(cid:2665)(cid:5392)著欣賞柱狀玄武岩及石滬景觀；最後欣賞(cid:6329)(cid:1250)(cid:1621)(cid:5392)國家公園內的戰地風光及風獅爺文化。上(cid:6328)(cid:1370)(cid:5392)述行程依序應為右圖中哪些島嶼？(cid:6327)(cid:925)(cid:2332)(cid:5392)(cid:16245)(cid:15933)(A)(cid:6324)(cid:4519)(cid:2541)(B)(cid:6326)(cid:2676)(cid:3177)(cid:5392)(cid:6325)(cid:6093)(cid:5392)(C)()圖一(D),0.38,0.92
110,社會,2,2.()表一為臺灣四家企業為了提升競爭企業採行的方法力而採行的方法，其中何者主要是為甲製鞋廠從中國沿海遷廠到內陸了達到增加產品附加價值的目的？乙紡織廠研發吸溼排汗的機能布料(A)甲丙煉鋼廠設置在高雄臨海工業區內(B)乙丁電子廠自東南亞引進大量外籍勞工(C)丙(D),0.45,0.88
110,社會,3,3.()19461995圖二為年至年臺灣月平均晒鹽產量統計圖，((cid:4068)5其中某些月分的產量明顯較低。根據臺灣晒鹽產區的(cid:998)4(cid:5074)3氣候特性判斷，造成這些月分產量較低的氣候因素最)2可能為下列何者？1(A)(B)0蒸發較弱降雨量較多1357911((cid:1044))(C)(D),0.41,0.79
110,社會,4,4.2018中國某一跨海大橋於年完工，其連結了中國兩個特別行政區及一個經濟特區，可縮短往來三地的距離，及強化三地經濟社會的交流。上述跨海大橋應位於下列哪條河川的出海口？(A)(B)(C)(D),0.5,0.73
110,社會,5,"5.()圖三為某座山山頂附近的等高線地形圖。小明攀登(cid:14883)(cid:24337)至處時，有兩條登頂路線可以選擇，甲路線長度1,1501,300(cid:17392)(cid:17392)公尺、乙路線長度公尺。小明決定選擇乙路(cid:7447)(cid:7447)線登上山頂，他的考量依據最可能為下列何者？(A)(B)乙甲路路線線登起山迄步點道高相度對差較較緩大(cid:22)(cid:26)(cid:19)(cid:22)(cid:19)(cid:25)(cid:19)(cid:19)(cid:22)(cid:24)(cid:19)(cid:22)(cid:19)(cid:23)(cid:19)(cid:19)(cid:22)(cid:19)(cid:19)(cid:19)(cid:19)(cid:80)(C)(cid:19)(cid:24)(cid:19)(cid:19)(cid:80)(cid:22)(cid:21)甲路線位在河谷視野較差(cid:22)()(D)圖三",0.41,0.79
110,社會,6,6.考古學者在臺灣東部發現距今約三萬年前的史前人類生活遺跡，推估當時的人們已經懂得打製粗糙的石器，但還沒有磨製石器的技巧，也不懂如何蓋房子，而是住在天然的洞穴裡。這些史前人類最可能以下列何種方式維持生活？(A)牧養牛羊(B)採集漁獵(C)種植稻米(D),0.33,0.93
110,社會,7,7.()圖四是某一中國現代史攝影專輯的部分內容，圖中所呈現的景象，最可能與下列何者有關？(A)大躍進(cid:10868)(cid:11627)(cid:10532)(cid:10289)(cid:16391)(cid:25331)(B)抗美援朝(cid:23947)(cid:15055)(cid:8902)(cid:7706)(cid:18122)(cid:16391)(cid:25018)(cid:16590)(C)改革開放()圖四(D),0.55,0.81
110,社會,8,8.圖(五)呈現不同年分，二地商人運回歐洲的香料重量(cid:17724)(cid:11)(cid:23)(cid:20071)(cid:10213)(cid:8423)(cid:21279)(cid:21186)(cid:16663)(cid:21226)(cid:22)估計值。圖中的變化，最可能與下列何者有關？(cid:18307)(cid:11)(cid:12)(cid:21279)(A)文藝復興的出現(cid:21)(cid:21186)(cid:16663)(B)工業革命的興起(cid:20)(cid:19)(cid:12)(C)海外新航路的發現(cid:19)(cid:20)(cid:23)(cid:19)(cid:19)(cid:20)(cid:24)(cid:19)(cid:19)(cid:11)(cid:22589)(cid:8193)(cid:11570)(cid:12)(D),0.54,0.78
110,社會,9,9.以下是一位外國記者對臺灣的記錄：「在插滿了新國旗的建築物內，擠入了許多情緒高昂的人們。新國旗以藍色為背景，中間有隻黃色老虎，尾巴翹得半天高；官員與群眾燃放鞭炮互相打氣。……直到日本軍艦在沿岸偵察的消息傳來，群眾像被潑了盆冷水般紛紛走避，官員則退入房內商量對策。這時大家才發現，想要爭取建立新的政權，除了升旗、放鞭炮以外，還有其他更重要的事情要做。」上述內容與下列何者最為相關？(A)中華民國退出聯合國(B)《馬關條約》的簽署(C)臺灣地方自治聯盟的成立(D)(cid:1176)(cid:1176),0.57,0.68
110,社會,10,10.「十七世紀時，臺灣某地區的許多原住民能夠閱讀西班牙(cid:908)文，而在當時的歷史記載中，荷蘭人在此地區探查金礦時，需要會說西班牙話的人才，並且以銀幣作為餽贈原住民的禮(cid:1063)(cid:1063)()物。」此地區最可能位於圖六中何處？(A)甲(B)乙(cid:909)(cid:909)(C)丙(D)丁圖(六),0.53,0.72
110,社會,11,11.在咖啡廳打工的大牛，自從年齡不受《勞動基準法》童工規定的保護後，老闆開始要求他每週五加班到凌晨。某日，大牛與客人發生衝突，因而被移送少年法庭審理。根據上述內容判斷，下列關於大牛的敘述何者最適當？(A)屬於無責任能力人(B)屬於完全行為能力人(C)可能受到保護管束處分(D),0.44,0.81
110,社會,12,12.小皇為了繳交某一主題的課堂報告，蒐集了下列三則新聞報導：根據調查顯示，過半數國政府推動老人安隨著單身及頂客家庭逐漸中、小學生課後會上安親養、長期照護等增加，加上他們常會飼養班或補習班。親子共處時社會福利措施，寵物作伴，使得國內的寵0~6間從事的活動，多數回答減輕有照護需求物數量比歲嬰幼兒總看電視或用手機上網。家庭的負擔。數還多。根據上述內容判斷，這篇報告所要探討的主題與下列何者最相關？(A)(B)家庭功能的變化家庭成員的改變(C)(D),0.41,0.68
110,社會,13,13.我國中央政府基於五權分立、相互制衡的理念而運作，某些職務雖具有其法定職權，但行使職權時經常需要取得其他機關的同意才能完成，例如緊急命令的發布就包含了許多法定程序。下列何者與上述事例的運作流程無關？(A)(B)總統行政院(C)(D),0.5,0.74
110,社會,14,14.近來許多地方政府重新整頓閒置空間，每逢週末舉辦藝文活動，並對外進行攤位招商，有時還搭配煙火秀吸引遊客。由於此舉易造成周邊交通壅塞，加上地方財政困窘，因而輿論對此作法有諸多批評，但不少地方政府仍持續舉辦相關活動。下列何者最可能是上述地方政府作為的目的？(A)(B)籌措地方自治財源提供人民社會福利(C)(D),0.47,0.81
